country,site_code,survey,indicator_full,indicator_condensed,survey_question_code,full_question,response_options
Philippines,AYUNGON,Sustainable Fishing Practices,BC - TURF Compliance,TURF Compliance,fisheries_policy_compliance_over_the_past_12_months_converted,23E. Which of the following options best describes you? Over the past 12 months:,I am considering in IN COMPLYING TO THE FISHING POLICIES OF AYUNGON SFMA; I have ALREADY COMPLIED TO THE FISHING POLICIES OF AYUNGON SFMA; I intend IN COMPLYING TO THE FISHING POLICIES OF AYUNGONSFMA; I have never considered IN COMPLYING TO THE FISHING POLICIES OF AYUNGON SFMA
Philippines,AYUNGON,Sustainable Fishing Practices,BC - Management Participation,Management Participation,have_you_participated_in_meetings_or_activities_related_to_maa_s_converted,Have you participated in meetings or activities related to MAA+S?,"[ ] Yes	[ ] No	[ ] No Answer"
Philippines,CULASI_,Sustainable Fishing Practices,BC - Management Participation,Management Participation,is_a_household_member_a_member_of_fishing_related_organizations_converted,(11). Are you a member of any fisher association?,"[ ] Yes	[ ] No	[ ] Do not know/Unsure	[ ] Refused to answer"
Philippines,DAPACOR,Sustainable Fishing Practices,BC - Management Participation,Management Participation,is_a_household_member_a_member_of_fishing_related_organizations_converted,(11). Are you a member of any fisher association?,"[ ] Yes	[ ] No	[ ] Do not know/Unsure	[ ] Refused to answer"
Philippines,DCARMEN,Sustainable Fishing Practices,BC - Management Participation,Management Participation,is_a_household_member_a_member_of_fishing_related_organizations_converted,(11). Are you a member of any fisher association?,"[ ] Yes	[ ] No	[ ] Do not know/Unsure	[ ] Refused to answer"
Philippines,GUBATRA,Sustainable Fishing Practices,BC - Management Participation,Management Participation,is_a_household_member_a_member_of_fishing_related_organizations_converted,(11). Are you a member of any fisher association?,"[ ] Yes	[ ] No	[ ] Do not know/Unsure	[ ] Refused to answer"
Philippines,LIBERTA,Sustainable Fishing Practices,BC - Management Participation,Management Participation,is_a_household_member_a_member_of_fishing_related_organizations_converted,(11). Are you a member of any fisher association?,"[ ] Yes	[ ] No	[ ] Do not know/Unsure	[ ] Refused to answer"
Philippines,LOOCBAH,Sustainable Fishing Practices,BC - Management Participation,Management Participation,is_a_household_member_a_member_of_fishing_related_organizations_converted,(11). Are you a member of any fisher association?,"[ ] Yes	[ ] No	[ ] Do not know/Unsure	[ ] Refused to answer"
Philippines,LUBANG_,Sustainable Fishing Practices,BC - Management Participation,Management Participation,is_a_household_member_a_member_of_fishing_related_organizations_converted,(11). Are you a member of any fisher association?,"[ ] Yes	[ ] No	[ ] Do not know/Unsure	[ ] Refused to answer"
Philippines,MANJUYO,Sustainable Fishing Practices,BC - Management Participation,Management Participation,is_a_household_member_a_member_of_fishing_related_organizations_converted,(11). Are you a member of any fisher association?,"[ ] Yes	[ ] No	[ ] Do not know/Unsure	[ ] Refused to answer"
Philippines,MASINLO,Sustainable Fishing Practices,BC - Management Participation,Management Participation,is_a_household_member_a_member_of_fishing_related_organizations_converted,(11). Are you a member of any fisher association?,"[ ] Yes	[ ] No	[ ] Do not know/Unsure	[ ] Refused to answer"
Philippines,MERCEDE,Sustainable Fishing Practices,BC - Management Participation,Management Participation,is_a_household_member_a_member_of_fishing_related_organizations_converted,(11). Are you a member of any fisher association?,"[ ] Yes	[ ] No	[ ] Do not know/Unsure	[ ] Refused to answer"
Philippines,SCARLOS,Sustainable Fishing Practices,BC - Management Participation,Management Participation,is_a_household_member_a_member_of_fishing_related_organizations_converted,(11). Are you a member of any fisher association?,"[ ] Yes	[ ] No	[ ] Do not know/Unsure	[ ] Refused to answer"
Philippines,TAYASAN,Sustainable Fishing Practices,BC - Management Participation,Management Participation,is_a_household_member_a_member_of_fishing_related_organizations_converted,(11). Are you a member of any fisher association?,"[ ] Yes	[ ] No	[ ] Do not know/Unsure	[ ] Refused to answer"
Philippines,AYUNGON,Sustainable Fishing Practices,BC - Management Participation,Management Participation,meeting_and_workshop_participation_over_the_past_12_months_converted,Which of the following options best describes you? Over the past 12 months:,"I have already participated in various meeting, workshop about the Ayungon MAA+S; I intend to participate in in various meeting, workshop about the proposed Ayungon MAA+S; I am considering in participating in various meeting, workshop about the proposed Ayungon MAA+S; I have never considered in participating in various meeting, workshop about the proposed Ayungon MAA+S
I have never considered in participating in various meeting, workshop about the proposed Ayungon MAA+S
I have never considered in participating in various meeting, workshop about the proposed Ayungon MAA+S
I have never considered in participating in various meeting, workshop about the proposed Ayungon MAA+S
I have never considered in participating in various meeting, workshop about the proposed Ayungon MAA+S
I have never considered in participating in various meeting, workshop about the proposed Ayungon MAA+S"
Philippines,AYUNGON,Sustainable Fishing Practices,BC - TURF Compliance,TURF Compliance,respect_of_turf_boundaries_over_the_past_12_months_converted,23F. Which of the following options best describes you? Over the past 12 months:,I have never considered IN RESPECTING THE BOUNDARIES OF AYUNGON  SFMA; I am considering IN RESPECTING THE BOUNDARIES OF AYUNGON SFMA; I intend IN RESPECTING THE BOUNDARIES OF AYUNGON SFMA; I have ALREADY RESPECTED THE BOUNDARIES OF AYOKE ISLAND SFMA;
Philippines,BINDOY_,Sustainable Fishing Practices,BC - TURF Compliance,TURF Compliance,respect_of_turf_boundaries_over_the_past_12_months_converted,23F. Which of the following options best describes you? Over the past 12 months:,I have never considered IN RESPECTING THE BOUNDARIES OF AYUNGON  SFMA; I am considering IN RESPECTING THE BOUNDARIES OF AYUNGON SFMA; I intend IN RESPECTING THE BOUNDARIES OF AYUNGON SFMA; I have ALREADY RESPECTED THE BOUNDARIES OF AYOKE ISLAND SFMA;
Philippines,AYUNGON,Sustainable Fishing Practices,BC - TURF Compliance,TURF Compliance,used_allowed_fishing_gear_over_the_past_12_months_converted,23G. Which of the following options best describes you? Over the past 12 months:,"I have never considered IN FOLLOWING THE ALLOWED FISHING GEARS WITHIN THE AYUNGON SFMA; I have ALREADY FOLLOWED THE ALLOWED FISHING GEARS WITHIN THE AYUNGON SFMA
I intend IN FOLLOWING THE ALLOWED FISHING GEARS WITHIN THE AYUNGON SFMA; I am considering IN FOLLOWING THE ALLOWED FISHING GEARS WITHIN THE AYUNGON SFMA"
Philippines,AYUNGON,Sustainable Livelihoods,Food Security,Food Security,e14_was_there_an_instance_that_you_did_not_have_enough_food_during_the_last_yesno_months_converted,Was there an instance that you did not have enough food/had problems meeting your food requirements during the last 12 months?),"[ ] Yes	[ ] No	[ ] No Answer"
Philippines,BINDOY_,Sustainable Livelihoods,Food Security,Food Security,e14_was_there_an_instance_that_you_did_not_have_enough_food_during_the_last_yesno_months_converted,Was there an instance that you did not have enough food/had problems meeting your food requirements during the last 12 months?),"[ ] Yes	[ ] No	[ ] No Answer"
Philippines,CULASI_,Sustainable Livelihoods,Food Security,Food Security,e14_was_there_an_instance_that_you_did_not_have_enough_food_during_the_last_yesno_months_converted,Was there an instance that you did not have enough food/had problems meeting your food requirements during the last 12 months?),"[ ] Yes	[ ] No	[ ] No Answer"
Philippines,DAPACOR,Sustainable Livelihoods,Food Security,Food Security,e14_was_there_an_instance_that_you_did_not_have_enough_food_during_the_last_yesno_months_converted,Was there an instance that you did not have enough food/had problems meeting your food requirements during the last 12 months?),"[ ] Yes	[ ] No	[ ] No Answer"
